Node_ID,Original_Class_ID,Original_Class_Name,Meta_Class,Meta_Class_Binary,Degree
1032,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1033,2,Rule_Learning,C1_Logic_Theory,0,3
1034,2,Rule_Learning,C1_Logic_Theory,0,1
1035,2,Rule_Learning,C1_Logic_Theory,0,7
1036,0,Theory,C1_Logic_Theory,0,1
1037,2,Rule_Learning,C1_Logic_Theory,0,3
1038,2,Rule_Learning,C1_Logic_Theory,0,4
1039,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1040,2,Rule_Learning,C1_Logic_Theory,0,4
1041,2,Rule_Learning,C1_Logic_Theory,0,6
1042,0,Theory,C1_Logic_Theory,0,23
1043,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1044,3,Neural_Networks,C2_Practical_Applied,1,1
1045,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1046,4,Case_Based,C1_Logic_Theory,0,5
1047,0,Theory,C1_Logic_Theory,0,3
1048,3,Neural_Networks,C2_Practical_Applied,1,1
1049,3,Neural_Networks,C2_Practical_Applied,1,4
1050,4,Case_Based,C1_Logic_Theory,0,10
1051,4,Case_Based,C1_Logic_Theory,0,6
1052,3,Neural_Networks,C2_Practical_Applied,1,1
1053,3,Neural_Networks,C2_Practical_Applied,1,2
1054,3,Neural_Networks,C2_Practical_Applied,1,6
1055,3,Neural_Networks,C2_Practical_Applied,1,2
1056,3,Neural_Networks,C2_Practical_Applied,1,2
1057,3,Neural_Networks,C2_Practical_Applied,1,1
1058,0,Theory,C1_Logic_Theory,0,1
1059,3,Neural_Networks,C2_Practical_Applied,1,1
1060,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1061,4,Case_Based,C1_Logic_Theory,0,3
1062,3,Neural_Networks,C2_Practical_Applied,1,4
1063,4,Case_Based,C1_Logic_Theory,0,3
1064,4,Case_Based,C1_Logic_Theory,0,3
1065,3,Neural_Networks,C2_Practical_Applied,1,7
1066,3,Neural_Networks,C2_Practical_Applied,1,1
1067,2,Rule_Learning,C1_Logic_Theory,0,7
1068,4,Case_Based,C1_Logic_Theory,0,3
1069,0,Theory,C1_Logic_Theory,0,1
1070,2,Rule_Learning,C1_Logic_Theory,0,7
1071,4,Case_Based,C1_Logic_Theory,0,4
1072,2,Rule_Learning,C1_Logic_Theory,0,30
1073,3,Neural_Networks,C2_Practical_Applied,1,3
1074,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1075,3,Neural_Networks,C2_Practical_Applied,1,2
1076,6,Probabilistic_Methods,C2_Practical_Applied,1,1
1077,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1078,0,Theory,C1_Logic_Theory,0,1
1079,0,Theory,C1_Logic_Theory,0,4
1080,3,Neural_Networks,C2_Practical_Applied,1,7
1081,4,Case_Based,C1_Logic_Theory,0,2
1082,4,Case_Based,C1_Logic_Theory,0,2
1083,0,Theory,C1_Logic_Theory,0,4
1084,3,Neural_Networks,C2_Practical_Applied,1,1
1085,6,Probabilistic_Methods,C2_Practical_Applied,1,4
1086,3,Neural_Networks,C2_Practical_Applied,1,4
1087,4,Case_Based,C1_Logic_Theory,0,2
1088,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1089,1,Reinforcement_Learning,C2_Practical_Applied,1,4
1090,3,Neural_Networks,C2_Practical_Applied,1,7
1091,3,Neural_Networks,C2_Practical_Applied,1,3
1092,3,Neural_Networks,C2_Practical_Applied,1,3
1093,3,Neural_Networks,C2_Practical_Applied,1,6
1094,4,Case_Based,C1_Logic_Theory,0,6
1095,3,Neural_Networks,C2_Practical_Applied,1,6
1096,3,Neural_Networks,C2_Practical_Applied,1,5
1097,4,Case_Based,C1_Logic_Theory,0,5
1098,3,Neural_Networks,C2_Practical_Applied,1,4
1099,3,Neural_Networks,C2_Practical_Applied,1,3
1100,3,Neural_Networks,C2_Practical_Applied,1,2
1101,3,Neural_Networks,C2_Practical_Applied,1,5
1102,4,Case_Based,C1_Logic_Theory,0,5
1103,2,Rule_Learning,C1_Logic_Theory,0,17
1104,0,Theory,C1_Logic_Theory,0,3
1105,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1106,3,Neural_Networks,C2_Practical_Applied,1,3
1107,3,Neural_Networks,C2_Practical_Applied,1,5
1108,3,Neural_Networks,C2_Practical_Applied,1,1
1109,4,Case_Based,C1_Logic_Theory,0,4
1110,0,Theory,C1_Logic_Theory,0,4
1111,4,Case_Based,C1_Logic_Theory,0,5
1112,4,Case_Based,C1_Logic_Theory,0,1
1113,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1114,2,Rule_Learning,C1_Logic_Theory,0,2
1115,4,Case_Based,C1_Logic_Theory,0,7
1116,3,Neural_Networks,C2_Practical_Applied,1,2
1117,0,Theory,C1_Logic_Theory,0,4
1118,0,Theory,C1_Logic_Theory,0,4
1119,3,Neural_Networks,C2_Practical_Applied,1,13
1120,0,Theory,C1_Logic_Theory,0,5
1121,3,Neural_Networks,C2_Practical_Applied,1,6
1122,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1123,2,Rule_Learning,C1_Logic_Theory,0,2
1124,3,Neural_Networks,C2_Practical_Applied,1,3
1125,0,Theory,C1_Logic_Theory,0,2
1126,3,Neural_Networks,C2_Practical_Applied,1,1
1127,3,Neural_Networks,C2_Practical_Applied,1,4
1128,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1129,4,Case_Based,C1_Logic_Theory,0,5
1130,3,Neural_Networks,C2_Practical_Applied,1,2
1131,3,Neural_Networks,C2_Practical_Applied,1,21
1132,3,Neural_Networks,C2_Practical_Applied,1,1
1133,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1134,3,Neural_Networks,C2_Practical_Applied,1,3
1135,4,Case_Based,C1_Logic_Theory,0,7
1136,2,Rule_Learning,C1_Logic_Theory,0,4
1137,0,Theory,C1_Logic_Theory,0,1
1138,4,Case_Based,C1_Logic_Theory,0,3
1139,0,Theory,C1_Logic_Theory,0,4
1140,1,Reinforcement_Learning,C2_Practical_Applied,1,1
1141,4,Case_Based,C1_Logic_Theory,0,2
1142,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1143,4,Case_Based,C1_Logic_Theory,0,6
1144,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1145,2,Rule_Learning,C1_Logic_Theory,0,3
1146,1,Reinforcement_Learning,C2_Practical_Applied,1,4
1147,3,Neural_Networks,C2_Practical_Applied,1,7
1148,2,Rule_Learning,C1_Logic_Theory,0,4
1149,2,Rule_Learning,C1_Logic_Theory,0,4
1150,2,Rule_Learning,C1_Logic_Theory,0,1
1151,3,Neural_Networks,C2_Practical_Applied,1,2
1152,0,Theory,C1_Logic_Theory,0,4
1153,4,Case_Based,C1_Logic_Theory,0,2
1154,2,Rule_Learning,C1_Logic_Theory,0,11
1155,2,Rule_Learning,C1_Logic_Theory,0,2
1156,0,Theory,C1_Logic_Theory,0,4
1157,4,Case_Based,C1_Logic_Theory,0,4
1158,1,Reinforcement_Learning,C2_Practical_Applied,1,9
1159,3,Neural_Networks,C2_Practical_Applied,1,3
1160,3,Neural_Networks,C2_Practical_Applied,1,6
1161,2,Rule_Learning,C1_Logic_Theory,0,1
1162,4,Case_Based,C1_Logic_Theory,0,2
1163,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1164,2,Rule_Learning,C1_Logic_Theory,0,1
1165,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1166,3,Neural_Networks,C2_Practical_Applied,1,2
1167,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1168,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1169,2,Rule_Learning,C1_Logic_Theory,0,23
1170,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1171,3,Neural_Networks,C2_Practical_Applied,1,10
1172,0,Theory,C1_Logic_Theory,0,2
1173,2,Rule_Learning,C1_Logic_Theory,0,3
1174,0,Theory,C1_Logic_Theory,0,6
1175,3,Neural_Networks,C2_Practical_Applied,1,2
1176,3,Neural_Networks,C2_Practical_Applied,1,5
1177,3,Neural_Networks,C2_Practical_Applied,1,4
1178,4,Case_Based,C1_Logic_Theory,0,4
1179,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1180,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1181,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1182,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1183,5,Genetic_Algorithms,C2_Practical_Applied,1,6
1184,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1185,3,Neural_Networks,C2_Practical_Applied,1,7
1186,3,Neural_Networks,C2_Practical_Applied,1,2
1187,0,Theory,C1_Logic_Theory,0,2
1188,0,Theory,C1_Logic_Theory,0,1
1189,2,Rule_Learning,C1_Logic_Theory,0,5
1190,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1191,3,Neural_Networks,C2_Practical_Applied,1,3
1192,3,Neural_Networks,C2_Practical_Applied,1,3
1193,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1194,4,Case_Based,C1_Logic_Theory,0,3
1195,0,Theory,C1_Logic_Theory,0,4
1196,4,Case_Based,C1_Logic_Theory,0,5
1197,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1198,0,Theory,C1_Logic_Theory,0,1
1199,2,Rule_Learning,C1_Logic_Theory,0,6
1200,3,Neural_Networks,C2_Practical_Applied,1,3
1201,3,Neural_Networks,C2_Practical_Applied,1,3
1202,4,Case_Based,C1_Logic_Theory,0,5
1203,0,Theory,C1_Logic_Theory,0,7
1204,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1205,2,Rule_Learning,C1_Logic_Theory,0,3
1206,4,Case_Based,C1_Logic_Theory,0,2
1207,4,Case_Based,C1_Logic_Theory,0,3
1208,4,Case_Based,C1_Logic_Theory,0,1
1209,2,Rule_Learning,C1_Logic_Theory,0,3
1210,2,Rule_Learning,C1_Logic_Theory,0,1
1211,3,Neural_Networks,C2_Practical_Applied,1,2
1212,3,Neural_Networks,C2_Practical_Applied,1,1
1213,3,Neural_Networks,C2_Practical_Applied,1,3
1214,2,Rule_Learning,C1_Logic_Theory,0,6
1215,6,Probabilistic_Methods,C2_Practical_Applied,1,4
1216,2,Rule_Learning,C1_Logic_Theory,0,4
1217,3,Neural_Networks,C2_Practical_Applied,1,2
1218,0,Theory,C1_Logic_Theory,0,4
1219,3,Neural_Networks,C2_Practical_Applied,1,3
1220,0,Theory,C1_Logic_Theory,0,1
1221,3,Neural_Networks,C2_Practical_Applied,1,5
1222,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1223,3,Neural_Networks,C2_Practical_Applied,1,2
1224,0,Theory,C1_Logic_Theory,0,26
1225,3,Neural_Networks,C2_Practical_Applied,1,2
1226,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1227,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1228,0,Theory,C1_Logic_Theory,0,3
1229,2,Rule_Learning,C1_Logic_Theory,0,15
1230,4,Case_Based,C1_Logic_Theory,0,2
1231,3,Neural_Networks,C2_Practical_Applied,1,1
1232,0,Theory,C1_Logic_Theory,0,2
1233,2,Rule_Learning,C1_Logic_Theory,0,1
1234,4,Case_Based,C1_Logic_Theory,0,4
1235,4,Case_Based,C1_Logic_Theory,0,4
1236,6,Probabilistic_Methods,C2_Practical_Applied,1,1
1237,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1238,2,Rule_Learning,C1_Logic_Theory,0,2
1239,3,Neural_Networks,C2_Practical_Applied,1,3
1240,4,Case_Based,C1_Logic_Theory,0,6
1241,3,Neural_Networks,C2_Practical_Applied,1,3
1242,3,Neural_Networks,C2_Practical_Applied,1,3
1243,2,Rule_Learning,C1_Logic_Theory,0,3
1244,1,Reinforcement_Learning,C2_Practical_Applied,1,1
1245,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1246,4,Case_Based,C1_Logic_Theory,0,1
1247,3,Neural_Networks,C2_Practical_Applied,1,1
1248,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1249,2,Rule_Learning,C1_Logic_Theory,0,3
1250,2,Rule_Learning,C1_Logic_Theory,0,5
1251,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1252,2,Rule_Learning,C1_Logic_Theory,0,2
1253,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1254,2,Rule_Learning,C1_Logic_Theory,0,3
1255,4,Case_Based,C1_Logic_Theory,0,2
1256,3,Neural_Networks,C2_Practical_Applied,1,8
1257,4,Case_Based,C1_Logic_Theory,0,16
1258,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1259,0,Theory,C1_Logic_Theory,0,2
1260,4,Case_Based,C1_Logic_Theory,0,2
1261,4,Case_Based,C1_Logic_Theory,0,1
1262,2,Rule_Learning,C1_Logic_Theory,0,6
1263,2,Rule_Learning,C1_Logic_Theory,0,1
1264,4,Case_Based,C1_Logic_Theory,0,3
1265,4,Case_Based,C1_Logic_Theory,0,3
1266,4,Case_Based,C1_Logic_Theory,0,3
1267,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1268,0,Theory,C1_Logic_Theory,0,3
1269,5,Genetic_Algorithms,C2_Practical_Applied,1,8
1270,3,Neural_Networks,C2_Practical_Applied,1,2
1271,3,Neural_Networks,C2_Practical_Applied,1,5
1272,3,Neural_Networks,C2_Practical_Applied,1,4
1273,3,Neural_Networks,C2_Practical_Applied,1,8
1274,3,Neural_Networks,C2_Practical_Applied,1,1
1275,0,Theory,C1_Logic_Theory,0,2
1276,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1277,3,Neural_Networks,C2_Practical_Applied,1,1
1278,3,Neural_Networks,C2_Practical_Applied,1,3
1279,0,Theory,C1_Logic_Theory,0,4
1280,2,Rule_Learning,C1_Logic_Theory,0,2
1281,2,Rule_Learning,C1_Logic_Theory,0,4
1282,2,Rule_Learning,C1_Logic_Theory,0,8
1283,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1284,2,Rule_Learning,C1_Logic_Theory,0,7
1285,0,Theory,C1_Logic_Theory,0,2
1286,4,Case_Based,C1_Logic_Theory,0,1
1287,2,Rule_Learning,C1_Logic_Theory,0,4
1288,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1289,3,Neural_Networks,C2_Practical_Applied,1,2
1290,3,Neural_Networks,C2_Practical_Applied,1,3
1291,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1292,2,Rule_Learning,C1_Logic_Theory,0,3
1293,0,Theory,C1_Logic_Theory,0,3
1294,3,Neural_Networks,C2_Practical_Applied,1,2
1295,3,Neural_Networks,C2_Practical_Applied,1,2
1296,0,Theory,C1_Logic_Theory,0,8
1297,3,Neural_Networks,C2_Practical_Applied,1,3
1298,3,Neural_Networks,C2_Practical_Applied,1,1
1299,3,Neural_Networks,C2_Practical_Applied,1,3
1300,3,Neural_Networks,C2_Practical_Applied,1,9
1301,3,Neural_Networks,C2_Practical_Applied,1,6
1302,0,Theory,C1_Logic_Theory,0,1
1303,3,Neural_Networks,C2_Practical_Applied,1,5
1304,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1305,2,Rule_Learning,C1_Logic_Theory,0,2
1306,2,Rule_Learning,C1_Logic_Theory,0,2
1307,4,Case_Based,C1_Logic_Theory,0,5
1308,2,Rule_Learning,C1_Logic_Theory,0,3
1309,5,Genetic_Algorithms,C2_Practical_Applied,1,16
1310,3,Neural_Networks,C2_Practical_Applied,1,1
1311,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1312,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1313,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1314,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1315,3,Neural_Networks,C2_Practical_Applied,1,2
1316,3,Neural_Networks,C2_Practical_Applied,1,4
1317,2,Rule_Learning,C1_Logic_Theory,0,11
1318,4,Case_Based,C1_Logic_Theory,0,3
1319,3,Neural_Networks,C2_Practical_Applied,1,2
1320,4,Case_Based,C1_Logic_Theory,0,4
1321,3,Neural_Networks,C2_Practical_Applied,1,1
1322,4,Case_Based,C1_Logic_Theory,0,2
1323,3,Neural_Networks,C2_Practical_Applied,1,1
1324,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1325,3,Neural_Networks,C2_Practical_Applied,1,6
1326,3,Neural_Networks,C2_Practical_Applied,1,2
1327,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1328,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1329,3,Neural_Networks,C2_Practical_Applied,1,3
1330,0,Theory,C1_Logic_Theory,0,3
1331,3,Neural_Networks,C2_Practical_Applied,1,3
1332,0,Theory,C1_Logic_Theory,0,3
1333,6,Probabilistic_Methods,C2_Practical_Applied,1,4
1334,3,Neural_Networks,C2_Practical_Applied,1,5
1335,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1336,4,Case_Based,C1_Logic_Theory,0,8
1337,1,Reinforcement_Learning,C2_Practical_Applied,1,4
1338,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1339,2,Rule_Learning,C1_Logic_Theory,0,3
1340,3,Neural_Networks,C2_Practical_Applied,1,4
1341,0,Theory,C1_Logic_Theory,0,3
1342,4,Case_Based,C1_Logic_Theory,0,2
1343,4,Case_Based,C1_Logic_Theory,0,7
1344,3,Neural_Networks,C2_Practical_Applied,1,5
1345,2,Rule_Learning,C1_Logic_Theory,0,2
1346,1,Reinforcement_Learning,C2_Practical_Applied,1,4
1347,3,Neural_Networks,C2_Practical_Applied,1,2
1348,3,Neural_Networks,C2_Practical_Applied,1,4
1349,4,Case_Based,C1_Logic_Theory,0,4
1350,4,Case_Based,C1_Logic_Theory,0,1
1351,6,Probabilistic_Methods,C2_Practical_Applied,1,10
1352,0,Theory,C1_Logic_Theory,0,1
1353,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1354,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1355,3,Neural_Networks,C2_Practical_Applied,1,2
1356,3,Neural_Networks,C2_Practical_Applied,1,1
1357,0,Theory,C1_Logic_Theory,0,2
1358,2,Rule_Learning,C1_Logic_Theory,0,168
1359,6,Probabilistic_Methods,C2_Practical_Applied,1,5
1360,5,Genetic_Algorithms,C2_Practical_Applied,1,8
1361,2,Rule_Learning,C1_Logic_Theory,0,2
1362,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1363,3,Neural_Networks,C2_Practical_Applied,1,2
1364,3,Neural_Networks,C2_Practical_Applied,1,1
1365,3,Neural_Networks,C2_Practical_Applied,1,4
1366,4,Case_Based,C1_Logic_Theory,0,3
1367,1,Reinforcement_Learning,C2_Practical_Applied,1,10
1368,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1369,4,Case_Based,C1_Logic_Theory,0,3
1370,6,Probabilistic_Methods,C2_Practical_Applied,1,8
1371,3,Neural_Networks,C2_Practical_Applied,1,1
1372,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1373,2,Rule_Learning,C1_Logic_Theory,0,3
1374,0,Theory,C1_Logic_Theory,0,1
1375,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1376,0,Theory,C1_Logic_Theory,0,3
1377,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1378,2,Rule_Learning,C1_Logic_Theory,0,3
1379,4,Case_Based,C1_Logic_Theory,0,2
1380,4,Case_Based,C1_Logic_Theory,0,3
1381,4,Case_Based,C1_Logic_Theory,0,2
1382,3,Neural_Networks,C2_Practical_Applied,1,5
1383,2,Rule_Learning,C1_Logic_Theory,0,2
1384,2,Rule_Learning,C1_Logic_Theory,0,2
1385,4,Case_Based,C1_Logic_Theory,0,3
1386,3,Neural_Networks,C2_Practical_Applied,1,3
1387,6,Probabilistic_Methods,C2_Practical_Applied,1,1
1388,0,Theory,C1_Logic_Theory,0,6
1389,2,Rule_Learning,C1_Logic_Theory,0,3
1390,4,Case_Based,C1_Logic_Theory,0,2
1391,0,Theory,C1_Logic_Theory,0,1
1392,3,Neural_Networks,C2_Practical_Applied,1,3
1393,3,Neural_Networks,C2_Practical_Applied,1,1
1394,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1395,0,Theory,C1_Logic_Theory,0,6
1396,6,Probabilistic_Methods,C2_Practical_Applied,1,6
1397,0,Theory,C1_Logic_Theory,0,1
1398,2,Rule_Learning,C1_Logic_Theory,0,2
1399,6,Probabilistic_Methods,C2_Practical_Applied,1,5
1400,3,Neural_Networks,C2_Practical_Applied,1,2
1401,4,Case_Based,C1_Logic_Theory,0,5
1402,6,Probabilistic_Methods,C2_Practical_Applied,1,5
1403,3,Neural_Networks,C2_Practical_Applied,1,3
1404,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1405,3,Neural_Networks,C2_Practical_Applied,1,4
1406,4,Case_Based,C1_Logic_Theory,0,2
1407,2,Rule_Learning,C1_Logic_Theory,0,1
1408,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1409,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1410,0,Theory,C1_Logic_Theory,0,4
1411,3,Neural_Networks,C2_Practical_Applied,1,1
1412,2,Rule_Learning,C1_Logic_Theory,0,5
1413,3,Neural_Networks,C2_Practical_Applied,1,19
1414,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1415,5,Genetic_Algorithms,C2_Practical_Applied,1,5
1416,0,Theory,C1_Logic_Theory,0,18
1417,4,Case_Based,C1_Logic_Theory,0,7
1418,4,Case_Based,C1_Logic_Theory,0,1
1419,4,Case_Based,C1_Logic_Theory,0,3
1420,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1421,6,Probabilistic_Methods,C2_Practical_Applied,1,7
1422,4,Case_Based,C1_Logic_Theory,0,1
1423,3,Neural_Networks,C2_Practical_Applied,1,2
1424,3,Neural_Networks,C2_Practical_Applied,1,2
1425,4,Case_Based,C1_Logic_Theory,0,2
1426,2,Rule_Learning,C1_Logic_Theory,0,3
1427,2,Rule_Learning,C1_Logic_Theory,0,4
1428,4,Case_Based,C1_Logic_Theory,0,7
1429,4,Case_Based,C1_Logic_Theory,0,3
1430,2,Rule_Learning,C1_Logic_Theory,0,2
1431,2,Rule_Learning,C1_Logic_Theory,0,2
1432,3,Neural_Networks,C2_Practical_Applied,1,4
1433,2,Rule_Learning,C1_Logic_Theory,0,3
1434,3,Neural_Networks,C2_Practical_Applied,1,2
1435,0,Theory,C1_Logic_Theory,0,3
1436,5,Genetic_Algorithms,C2_Practical_Applied,1,1
1437,4,Case_Based,C1_Logic_Theory,0,1
1438,3,Neural_Networks,C2_Practical_Applied,1,1
1439,3,Neural_Networks,C2_Practical_Applied,1,2
1440,3,Neural_Networks,C2_Practical_Applied,1,2
1441,5,Genetic_Algorithms,C2_Practical_Applied,1,23
1442,3,Neural_Networks,C2_Practical_Applied,1,2
1443,4,Case_Based,C1_Logic_Theory,0,8
1444,2,Rule_Learning,C1_Logic_Theory,0,4
1445,3,Neural_Networks,C2_Practical_Applied,1,2
1446,3,Neural_Networks,C2_Practical_Applied,1,2
1447,3,Neural_Networks,C2_Practical_Applied,1,1
1448,1,Reinforcement_Learning,C2_Practical_Applied,1,5
1449,4,Case_Based,C1_Logic_Theory,0,1
1450,3,Neural_Networks,C2_Practical_Applied,1,3
1451,4,Case_Based,C1_Logic_Theory,0,2
1452,4,Case_Based,C1_Logic_Theory,0,3
1453,3,Neural_Networks,C2_Practical_Applied,1,2
1454,4,Case_Based,C1_Logic_Theory,0,1
1455,5,Genetic_Algorithms,C2_Practical_Applied,1,2
1456,3,Neural_Networks,C2_Practical_Applied,1,1
1457,3,Neural_Networks,C2_Practical_Applied,1,3
1458,3,Neural_Networks,C2_Practical_Applied,1,1
1459,1,Reinforcement_Learning,C2_Practical_Applied,1,2
1460,3,Neural_Networks,C2_Practical_Applied,1,3
1461,4,Case_Based,C1_Logic_Theory,0,2
1462,3,Neural_Networks,C2_Practical_Applied,1,4
1463,3,Neural_Networks,C2_Practical_Applied,1,7
1464,6,Probabilistic_Methods,C2_Practical_Applied,1,9
1465,3,Neural_Networks,C2_Practical_Applied,1,2
1466,2,Rule_Learning,C1_Logic_Theory,0,1
1467,0,Theory,C1_Logic_Theory,0,2
1468,0,Theory,C1_Logic_Theory,0,3
1469,3,Neural_Networks,C2_Practical_Applied,1,7
1470,5,Genetic_Algorithms,C2_Practical_Applied,1,6
1471,2,Rule_Learning,C1_Logic_Theory,0,2
1472,3,Neural_Networks,C2_Practical_Applied,1,5
1473,3,Neural_Networks,C2_Practical_Applied,1,4
1474,4,Case_Based,C1_Logic_Theory,0,4
1475,0,Theory,C1_Logic_Theory,0,5
1476,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1477,3,Neural_Networks,C2_Practical_Applied,1,4
1478,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1479,3,Neural_Networks,C2_Practical_Applied,1,4
1480,2,Rule_Learning,C1_Logic_Theory,0,2
1481,4,Case_Based,C1_Logic_Theory,0,5
1482,6,Probabilistic_Methods,C2_Practical_Applied,1,5
1483,2,Rule_Learning,C1_Logic_Theory,0,22
1484,4,Case_Based,C1_Logic_Theory,0,4
1485,6,Probabilistic_Methods,C2_Practical_Applied,1,1
1486,2,Rule_Learning,C1_Logic_Theory,0,3
1487,6,Probabilistic_Methods,C2_Practical_Applied,1,4
1488,3,Neural_Networks,C2_Practical_Applied,1,4
1489,2,Rule_Learning,C1_Logic_Theory,0,1
1490,1,Reinforcement_Learning,C2_Practical_Applied,1,3
1491,4,Case_Based,C1_Logic_Theory,0,1
1492,2,Rule_Learning,C1_Logic_Theory,0,2
1493,4,Case_Based,C1_Logic_Theory,0,1
1494,5,Genetic_Algorithms,C2_Practical_Applied,1,3
1495,6,Probabilistic_Methods,C2_Practical_Applied,1,3
1496,3,Neural_Networks,C2_Practical_Applied,1,1
1497,3,Neural_Networks,C2_Practical_Applied,1,2
1498,3,Neural_Networks,C2_Practical_Applied,1,4
1499,2,Rule_Learning,C1_Logic_Theory,0,4
1500,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1501,6,Probabilistic_Methods,C2_Practical_Applied,1,7
1502,3,Neural_Networks,C2_Practical_Applied,1,4
1503,3,Neural_Networks,C2_Practical_Applied,1,4
1504,6,Probabilistic_Methods,C2_Practical_Applied,1,2
1505,1,Reinforcement_Learning,C2_Practical_Applied,1,13
1506,2,Rule_Learning,C1_Logic_Theory,0,2
1507,0,Theory,C1_Logic_Theory,0,6
1508,3,Neural_Networks,C2_Practical_Applied,1,3
1509,2,Rule_Learning,C1_Logic_Theory,0,2
1510,4,Case_Based,C1_Logic_Theory,0,4
1511,3,Neural_Networks,C2_Practical_Applied,1,1
1512,5,Genetic_Algorithms,C2_Practical_Applied,1,4
1513,2,Rule_Learning,C1_Logic_Theory,0,3
1514,3,Neural_Networks,C2_Practical_Applied,1,1
1515,0,Theory,C1_Logic_Theory,0,2
1516,2,Rule_Learning,C1_Logic_Theory,0,2
1517,0,Theory,C1_Logic_Theory,0,2
1518,4,Case_Based,C1_Logic_Theory,0,3
1519,4,Case_Based,C1_Logic_Theory,0,7
1520,2,Rule_Learning,C1_Logic_Theory,0,4
1521,0,Theory,C1_Logic_Theory,0,2
1522,4,Case_Based,C1_Logic_Theory,0,3
1523,0,Theory,C1_Logic_Theory,0,2
1524,0,Theory,C1_Logic_Theory,0,3
1525,6,Probabilistic_Methods,C2_Practical_Applied,1,4
1526,0,Theory,C1_Logic_Theory,0,7
1527,0,Theory,C1_Logic_Theory,0,8
1528,2,Rule_Learning,C1_Logic_Theory,0,5
1529,4,Case_Based,C1_Logic_Theory,0,7
1530,4,Case_Based,C1_Logic_Theory,0,5
1531,4,Case_Based,C1_Logic_Theory,0,4
1532,4,Case_Based,C1_Logic_Theory,0,2
