Node_ID,Crisp_Class,Fuzzy_C1,Fuzzy_C2
2126,1,0.0,1.0
2127,1,0.0,1.0
2128,1,0.0,1.0
2129,1,0.0,1.0
2130,1,0.0,1.0
2131,0,0.8666667,0.13333334
2132,1,0.0,1.0
2133,0,0.94285715,0.057142857
2134,1,0.0,1.0
2135,1,0.0,1.0
2136,0,0.7,0.3
2137,0,0.6,0.4
2138,1,0.13333334,0.8666667
2139,1,0.0,1.0
2140,1,0.0,1.0
2141,1,0.0,1.0
2142,1,0.0,1.0
2143,0,1.0,0.0
2144,0,1.0,0.0
2145,0,0.9,0.1
2146,1,0.0,1.0
2147,1,0.0,1.0
2148,1,0.0,1.0
2149,1,0.0,1.0
2150,1,0.54624474,0.45375526
2151,1,0.13333334,0.8666667
2152,1,0.47897515,0.5210249
2153,1,0.26666668,0.73333335
2154,1,0.1,0.9
2155,0,0.8352941,0.16470589
2156,0,0.9,0.1
2157,1,0.0,1.0
2158,1,0.0,1.0
2159,1,0.0,1.0
2160,1,0.0,1.0
2161,1,0.0,1.0
2162,1,0.16,0.84
2163,1,0.0,1.0
2164,1,0.0,1.0
2165,1,0.13333334,0.8666667
2166,1,0.0,1.0
2167,0,1.0,0.0
2168,0,1.0,0.0
2169,0,1.0,0.0
2170,0,1.0,0.0
2171,0,1.0,0.0
2172,0,1.0,0.0
2173,1,0.0,1.0
2174,1,0.0,1.0
2175,0,0.68,0.32
2176,1,0.05,0.95
2177,1,0.0,1.0
2178,1,0.114285715,0.8857143
2179,0,1.0,0.0
2180,0,1.0,0.0
2181,0,1.0,0.0
2182,0,1.0,0.0
2183,0,1.0,0.0
2184,1,0.0,1.0
2185,1,0.0,1.0
2186,0,0.84,0.16
2187,1,0.0,1.0
2188,1,0.0,1.0
2189,0,0.48008782,0.5199122
2190,1,0.0,1.0
2191,1,0.0,1.0
2192,1,0.0,1.0
2193,0,1.0,0.0
2194,0,1.0,0.0
2195,0,0.7,0.3
2196,0,1.0,0.0
2197,0,1.0,0.0
2198,0,1.0,0.0
2199,0,1.0,0.0
2200,0,1.0,0.0
2201,0,1.0,0.0
2202,0,1.0,0.0
2203,0,1.0,0.0
2204,1,0.0,1.0
2205,1,0.0,1.0
2206,1,0.0,1.0
2207,1,0.0,1.0
2208,0,1.0,0.0
2209,1,0.0,1.0
2210,0,1.0,0.0
2211,0,0.47848403,0.52151597
2212,1,0.0,1.0
2213,1,0.0,1.0
2214,1,0.0,1.0
2215,1,0.1,0.9
2216,1,0.057142857,0.94285715
2217,1,0.0,1.0
2218,0,0.51364106,0.48635897
2219,0,1.0,0.0
2220,0,1.0,0.0
2221,0,1.0,0.0
2222,1,0.0,1.0
2223,1,0.0,1.0
2224,1,0.0,1.0
2225,1,0.0,1.0
2226,1,0.0,1.0
2227,1,0.0,1.0
2228,1,0.06666667,0.93333334
2229,1,0.13333334,0.8666667
2230,1,0.1,0.9
2231,0,0.4637521,0.5362479
2232,0,1.0,0.0
2233,0,1.0,0.0
2234,0,1.0,0.0
2235,1,0.0,1.0
2236,1,0.0,1.0
2237,1,0.0,1.0
2238,1,0.0,1.0
2239,1,0.0,1.0
2240,1,0.0,1.0
2241,1,0.0,1.0
2242,1,0.0,1.0
2243,1,0.08,0.92
2244,1,0.0,1.0
2245,1,0.5400418,0.4599582
2246,0,0.6,0.4
2247,1,0.057142857,0.94285715
2248,1,0.0,1.0
2249,1,0.0,1.0
2250,1,0.0,1.0
2251,0,1.0,0.0
2252,0,1.0,0.0
2253,1,0.0,1.0
2254,0,1.0,0.0
2255,0,1.0,0.0
2256,1,0.5377339,0.46226606
2257,0,0.6,0.4
2258,1,0.0,1.0
2259,1,0.0,1.0
2260,1,0.0,1.0
2261,1,0.53492236,0.46507767
2262,1,0.0,1.0
2263,1,0.13333334,0.8666667
2264,1,0.4,0.6
2265,1,0.0,1.0
2266,0,1.0,0.0
2267,0,1.0,0.0
2268,0,0.73333335,0.26666668
2269,1,0.0,1.0
2270,1,0.0,1.0
2271,1,0.0,1.0
2272,1,0.0,1.0
2273,1,0.0,1.0
2274,0,0.73333335,0.26666668
2275,1,0.0,1.0
2276,1,0.0,1.0
2277,0,1.0,0.0
2278,1,0.0,1.0
2279,0,1.0,0.0
2280,0,0.92,0.08
2281,1,0.0,1.0
2282,1,0.06666667,0.93333334
2283,1,0.0,1.0
2284,1,0.0,1.0
2285,1,0.1,0.9
2286,1,0.0,1.0
2287,1,0.0,1.0
2288,1,0.0,1.0
2289,1,0.0,1.0
2290,1,0.0,1.0
2291,0,0.82222223,0.17777778
2292,1,0.4,0.6
2293,0,0.8666667,0.13333334
2294,1,0.54296976,0.45703024
2295,0,0.92,0.08
2296,1,0.0,1.0
2297,1,0.0,1.0
2298,1,0.0,1.0
2299,1,0.0,1.0
2300,0,0.6,0.4
2301,1,0.5270967,0.47290328
2302,1,0.52798754,0.47201246
2303,1,0.13333334,0.8666667
2304,1,0.1,0.9
2305,1,0.06666667,0.93333334
2306,1,0.0,1.0
2307,0,0.8666667,0.13333334
2308,1,0.1,0.9
2309,1,0.1,0.9
2310,1,0.47786465,0.5221354
2311,0,1.0,0.0
2312,0,0.45936748,0.54063255
2313,0,0.4516588,0.5483412
2314,1,0.5142032,0.48579684
2315,1,0.0,1.0
2316,1,0.0,1.0
2317,1,0.0,1.0
2318,0,0.5424694,0.45753065
2319,0,0.73333335,0.26666668
2320,1,0.50187904,0.49812093
2321,0,1.0,0.0
2322,0,1.0,0.0
2323,1,0.46078914,0.53921086
2324,0,1.0,0.0
2325,0,1.0,0.0
2326,0,0.45368868,0.5463113
2327,0,0.9,0.1
2328,0,1.0,0.0
2329,0,0.93333334,0.06666667
2330,0,1.0,0.0
2331,0,1.0,0.0
2332,0,0.8666667,0.13333334
2333,0,1.0,0.0
2334,0,1.0,0.0
2335,1,0.0,1.0
2336,1,0.0,1.0
2337,1,0.0,1.0
2338,1,0.0,1.0
2339,1,0.0,1.0
2340,1,0.0,1.0
2341,1,0.0,1.0
2342,0,1.0,0.0
2343,1,0.0,1.0
2344,1,0.1,0.9
2345,1,0.0,1.0
2346,1,0.0,1.0
2347,0,0.8666667,0.13333334
2348,1,0.0,1.0
2349,1,0.0,1.0
2350,1,0.0,1.0
2351,1,0.0,1.0
2352,1,0.0,1.0
2353,1,0.0,1.0
2354,1,0.0,1.0
2355,1,0.26666668,0.73333335
2356,0,0.68,0.32
2357,1,0.16,0.84
2358,1,0.08,0.92
2359,0,0.92727274,0.07272727
2360,0,0.51775646,0.48224357
2361,1,0.4,0.6
2362,1,0.0,1.0
2363,1,0.0,1.0
2364,0,1.0,0.0
2365,0,1.0,0.0
2366,0,1.0,0.0
2367,1,0.0,1.0
2368,1,0.0,1.0
2369,1,0.0,1.0
2370,1,0.0,1.0
2371,1,0.0,1.0
2372,0,1.0,0.0
2373,1,0.0,1.0
2374,1,0.0,1.0
2375,1,0.0,1.0
2376,1,0.0,1.0
2377,0,1.0,0.0
2378,1,0.0,1.0
2379,1,0.0,1.0
2380,1,0.0,1.0
2381,1,0.0,1.0
2382,1,0.13333334,0.8666667
2383,1,0.0,1.0
2384,0,1.0,0.0
2385,1,0.0,1.0
2386,1,0.0,1.0
2387,1,0.0,1.0
2388,1,0.06666667,0.93333334
2389,0,1.0,0.0
2390,0,1.0,0.0
2391,0,1.0,0.0
2392,0,1.0,0.0
2393,1,0.0,1.0
2394,1,0.05,0.95
2395,1,0.0,1.0
2396,1,0.0,1.0
2397,1,0.0,1.0
2398,1,0.0,1.0
2399,1,0.0,1.0
2400,1,0.0,1.0
2401,1,0.0,1.0
2402,0,0.6,0.4
2403,1,0.51918954,0.4808105
2404,0,1.0,0.0
2405,1,0.0,1.0
2406,1,0.0,1.0
2407,1,0.0,1.0
2408,0,1.0,0.0
2409,0,0.6,0.4
2410,1,0.0,1.0
2411,1,0.0,1.0
2412,1,0.0,1.0
2413,1,0.26666668,0.73333335
2414,1,0.0,1.0
2415,0,0.8666667,0.13333334
2416,1,0.4814356,0.5185644
2417,1,0.0,1.0
2418,0,0.93333334,0.06666667
2419,0,1.0,0.0
2420,1,0.0,1.0
2421,0,1.0,0.0
2422,1,0.51635015,0.48364982
2423,1,0.46865702,0.531343
2424,0,1.0,0.0
2425,1,0.24,0.76
2426,1,0.0,1.0
2427,1,0.0,1.0
2428,1,0.0,1.0
2429,0,0.6,0.4
2430,1,0.0,1.0
2431,1,0.0,1.0
2432,1,0.0,1.0
2433,0,1.0,0.0
2434,1,0.0,1.0
2435,1,0.0,1.0
2436,1,0.5106429,0.48935708
2437,1,0.0,1.0
2438,1,0.0,1.0
2439,0,1.0,0.0
2440,0,1.0,0.0
2441,0,1.0,0.0
2442,0,1.0,0.0
2443,0,1.0,0.0
2444,0,1.0,0.0
2445,0,1.0,0.0
2446,0,1.0,0.0
2447,0,1.0,0.0
2448,0,1.0,0.0
2449,0,1.0,0.0
2450,0,0.96666664,0.033333335
2451,0,1.0,0.0
2452,0,1.0,0.0
2453,0,1.0,0.0
2454,1,0.0,1.0
2455,1,0.0,1.0
2456,1,0.4,0.6
2457,1,0.0,1.0
2458,1,0.0,1.0
2459,1,0.4,0.6
2460,0,1.0,0.0
2461,1,0.0,1.0
2462,1,0.0,1.0
2463,1,0.0,1.0
2464,1,0.0,1.0
2465,1,0.0,1.0
2466,0,1.0,0.0
2467,1,0.0,1.0
2468,1,0.0,1.0
2469,0,1.0,0.0
2470,0,1.0,0.0
2471,1,0.0,1.0
2472,0,0.8666667,0.13333334
2473,1,0.0,1.0
2474,1,0.0,1.0
2475,1,0.0,1.0
2476,0,1.0,0.0
2477,1,0.0,1.0
2478,0,1.0,0.0
2479,1,0.0,1.0
2480,1,0.0,1.0
2481,1,0.0,1.0
2482,1,0.0,1.0
2483,1,0.0,1.0
2484,1,0.0,1.0
2485,1,0.0,1.0
2486,1,0.0,1.0
2487,0,1.0,0.0
2488,0,1.0,0.0
2489,1,0.0,1.0
2490,1,0.457698,0.542302
2491,1,0.0,1.0
2492,0,1.0,0.0
2493,1,0.0,1.0
2494,1,0.0,1.0
2495,1,0.0,1.0
2496,1,0.0,1.0
2497,1,0.0,1.0
2498,1,0.0,1.0
2499,0,1.0,0.0
2500,1,0.0,1.0
2501,1,0.0,1.0
2502,0,1.0,0.0
2503,0,1.0,0.0
2504,0,1.0,0.0
2505,0,1.0,0.0
2506,1,0.0,1.0
2507,0,1.0,0.0
2508,1,0.0,1.0
2509,1,0.0,1.0
2510,1,0.0,1.0
2511,0,1.0,0.0
2512,0,1.0,0.0
2513,1,0.0,1.0
2514,0,1.0,0.0
2515,0,1.0,0.0
2516,1,0.0,1.0
2517,1,0.0,1.0
2518,1,0.0,1.0
2519,1,0.0,1.0
2520,1,0.0,1.0
2521,1,0.0,1.0
2522,0,1.0,0.0
2523,0,1.0,0.0
2524,1,0.0,1.0
2525,0,1.0,0.0
2526,1,0.0,1.0
2527,1,0.0,1.0
2528,1,0.0,1.0
2529,1,0.0,1.0
2530,0,1.0,0.0
2531,1,0.0,1.0
2532,0,1.0,0.0
2533,0,0.6,0.4
2534,1,0.0,1.0
2535,1,0.0,1.0
2536,1,0.0,1.0
2537,1,0.0,1.0
2538,1,0.0,1.0
2539,1,0.0,1.0
2540,1,0.0,1.0
2541,1,0.0,1.0
2542,1,0.0,1.0
2543,1,0.0,1.0
2544,0,1.0,0.0
2545,0,1.0,0.0
2546,0,0.52132446,0.4786755
2547,1,0.0,1.0
2548,1,0.0,1.0
2549,1,0.0,1.0
2550,1,0.0,1.0
2551,1,0.0,1.0
2552,1,0.0,1.0
2553,1,0.08,0.92
2554,0,1.0,0.0
2555,1,0.0,1.0
2556,0,1.0,0.0
2557,0,1.0,0.0
2558,0,1.0,0.0
2559,1,0.0,1.0
2560,0,1.0,0.0
2561,0,1.0,0.0
2562,0,1.0,0.0
2563,1,0.0,1.0
2564,1,0.0,1.0
2565,1,0.0,1.0
2566,1,0.0,1.0
2567,1,0.0,1.0
2568,1,0.0,1.0
2569,1,0.0,1.0
2570,1,0.0,1.0
2571,1,0.0,1.0
2572,1,0.0,1.0
2573,1,0.0,1.0
2574,1,0.0,1.0
2575,0,1.0,0.0
2576,0,1.0,0.0
2577,1,0.0,1.0
2578,0,0.45931026,0.5406897
2579,1,0.0,1.0
2580,0,0.9,0.1
2581,0,1.0,0.0
2582,1,0.0,1.0
2583,1,0.0,1.0
2584,0,1.0,0.0
2585,0,1.0,0.0
2586,1,0.0,1.0
2587,1,0.0,1.0
2588,1,0.0,1.0
2589,1,0.0,1.0
2590,1,0.0,1.0
2591,0,1.0,0.0
2592,1,0.0,1.0
2593,1,0.0,1.0
2594,1,0.0,1.0
2595,1,0.0,1.0
2596,0,1.0,0.0
2597,0,1.0,0.0
2598,0,1.0,0.0
2599,1,0.0,1.0
2600,1,0.0,1.0
2601,1,0.0,1.0
2602,1,0.0,1.0
2603,1,0.0,1.0
2604,1,0.0,1.0
2605,1,0.0,1.0
2606,1,0.0,1.0
2607,1,0.4,0.6
2608,1,0.0,1.0
2609,1,0.0,1.0
2610,1,0.0,1.0
2611,1,0.0,1.0
2612,0,1.0,0.0
2613,1,0.0,1.0
2614,0,1.0,0.0
2615,1,0.0,1.0
2616,0,1.0,0.0
2617,1,0.0,1.0
2618,0,1.0,0.0
2619,0,1.0,0.0
2620,0,1.0,0.0
2621,1,0.0,1.0
2622,1,0.0,1.0
2623,1,0.0,1.0
2624,1,0.0,1.0
2625,1,0.0,1.0
2626,1,0.0,1.0
2627,0,1.0,0.0
2628,1,0.0,1.0
2629,1,0.0,1.0
2630,1,0.0,1.0
2631,1,0.0,1.0
2632,1,0.0,1.0
2633,1,0.0,1.0
2634,1,0.0,1.0
2635,1,0.0,1.0
2636,1,0.0,1.0
2637,1,0.0,1.0
2638,1,0.0,1.0
2639,0,1.0,0.0
2640,1,0.0,1.0
2641,0,1.0,0.0
2642,0,1.0,0.0
2643,0,1.0,0.0
2644,1,0.0,1.0
2645,1,0.0,1.0
2646,1,0.0,1.0
2647,1,0.0,1.0
2648,1,0.0,1.0
2649,1,0.0,1.0
2650,1,0.0,1.0
2651,0,1.0,0.0
2652,0,1.0,0.0
2653,0,0.5203019,0.4796981
2654,0,1.0,0.0
2655,0,1.0,0.0
2656,0,1.0,0.0
2657,0,1.0,0.0
2658,0,1.0,0.0
2659,1,0.0,1.0
2660,1,0.0,1.0
2661,1,0.0,1.0
2662,1,0.0,1.0
2663,1,0.0,1.0
2664,1,0.0,1.0
2665,1,0.0,1.0
2666,1,0.0,1.0
2667,1,0.0,1.0
2668,1,0.0,1.0
2669,1,0.0,1.0
2670,1,0.0,1.0
2671,1,0.0,1.0
2672,1,0.0,1.0
2673,1,0.0,1.0
2674,1,0.0,1.0
2675,1,0.0,1.0
2676,1,0.0,1.0
2677,1,0.0,1.0
2678,1,0.0,1.0
2679,1,0.0,1.0
2680,1,0.0,1.0
2681,1,0.0,1.0
2682,1,0.0,1.0
2683,1,0.0,1.0
2684,1,0.0,1.0
2685,0,1.0,0.0
2686,1,0.0,1.0
2687,1,0.0,1.0
2688,1,0.0,1.0
2689,0,0.48677158,0.5132284
2690,1,0.0,1.0
2691,0,1.0,0.0
2692,1,0.0,1.0
2693,1,0.0,1.0
2694,1,0.0,1.0
2695,1,0.0,1.0
2696,1,0.0,1.0
2697,1,0.0,1.0
2698,1,0.0,1.0
2699,1,0.0,1.0
2700,1,0.0,1.0
2701,1,0.0,1.0
2702,0,1.0,0.0
2703,1,0.0,1.0
2704,1,0.0,1.0
2705,1,0.0,1.0
2706,1,0.0,1.0
2707,1,0.0,1.0
